,Tanggal Tweet,Username,Tweet,Sentimen
309,2022-09-03 18:33:30+00:00,Vaya7z,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi @DivHumas_Polri @BSSN_RI PSE ikut bertanggungjawab memastikan tidak ada data yang bocor
@PlateJohnny 
@kemkominfo",Netral
310,2022-09-03 17:02:04+00:00,RanggaRama02,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi @DivHumas_Polri @BSSN_RI Kebocoran data tidak melulu urusan @kemkominfo. Sebagai contohnya adanya kebijakan PSE menjadikan PSE ikut bertanggungjawab memastikan tidak ada data yg bocor.
@PlateJohnny @kemkominfo",Netral
311,2022-09-03 08:46:05+00:00,Banyu2703,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @NgkongRoses @zhymme @03__nakula @DS_yantie Menjaga keamanan data pribadi para pelanggan menjadi tanggung jawab penuh PSE.
@kemkominfo @PlateJohnny",Netral
312,2022-09-03 08:45:19+00:00,abadi2703,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @NgkongRoses @zhymme @03__nakula @DS_yantie PSE harus bisa menjaga keamanan data para pelanggannya.
@kemkominfo @PlateJohnny",Netral
313,2022-09-03 07:36:21+00:00,sonyakei_,"https://t.co/blW3ocScSA
Kehebohan bocornya data Sim Card hanyalah satu contoh cerita. Mengingatkan kita bahwa kebocoran data tidak melulu urusan Kominfo.

PSE ikut bertanggungjawab memastikan tidak ada data yang bocor
@PlateJohnny 
@kemkominfo",Negatif
314,2022-09-02 22:58:41+00:00,19yudith,@hyang_wisnu @kemkominfo Nah gini kan jadi enak kalau sudah mendaftar. PSE dan penggunanya jadi ayem. @kemkominfo @PlateJohnny,Positif
315,2022-09-02 22:55:16+00:00,19yudith,@hyang_wisnu @PlateJohnny Tentu saja Menkominfo @PlateJohnny santuy menanggapi gugatan LBH. Karena sudah jelas yang salah adalah PSE yang tidak taat mendaftar bukan @kemkominfo .,Positif
316,2022-09-02 22:50:36+00:00,19yudith,@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @zhymme @miicies @farrel27 @delArdian_ @FirzaHusainID @DS_yantie Menkominfo @PlateJohnny sudah dengan gamblang menjelaskan bahwa pendaftaran PSE merupakan amanat Undang-Undang. Protes masyarakat tetap ditampung san akan diuji. @kemkominfo,Positif
317,2022-09-02 08:29:18+00:00,Spy_Zone85,"Sebagai contohnya adanya kebijakan PSE menjadikan PSE ikut bertanggungjawab memastikan tidak ada data yang bocor.  Di sisi lain untuk kita sebagai awam menyadari pentingnya menjaga data pribadi.  
@kemkominfo @jokowi @PlateJohnny
https://t.co/EvmsISXAPl",Positif
318,2022-09-02 08:26:53+00:00,Aryprasetyo85,"Menkominfo Johnny Plate mengatakan, kebocoran data pribadi dapat terjadi setiap hari, bahkan setiap detik!  Menyadari inilah ada 3 hal yang penting menjadi perhatian bagi PSE (Penyelenggara Sistem Elektronik)
@kemkominfo
@jokowi @PlateJohnny
https://t.co/2POGCR3Ng7",Netral
319,2022-09-02 05:59:07+00:00,ZilaAr_,"Menteri Komunikasi dan Informatika (Menkominfo) Johnny Plate mengatakan, kebocoran data pribadi dapat terjadi setiap hari, bahkan setiap detik!  Menyadari inilah ada 3 hal yang penting menjadi perhatian bagi PSE.
@kemkominfo
@PlateJohnny
https://t.co/HyJYqjdHlx",Netral
320,2022-09-02 05:25:51+00:00,masakoyayam,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Amanat undang-undang harus membersihkan yang ilegal di dalam ruang digital, dan judi online merupakan salah satunya. @kemkominfo @PlateJohnny",Netral
321,2022-09-02 04:02:38+00:00,Gajah_Mada01,"Menkominfo Johnny Plate mengatakan, kebocoran data pribadi dapat terjadi setiap hari, bahkan setiap detik!  Menyadari inilah ada 3 hal yang penting menjadi perhatian bagi PSE.
@PlateJohnny 
@kemkominfo 
https://t.co/PDeGxl5alW",Netral
322,2022-09-02 03:55:42+00:00,hyang_wisnu,"Dipastikan Data Sim Card Bocor Bukan dari Kominfo

Kebocoran data tidak melulu urusan @kemkominfo. Sebagai contohnya adanya kebijakan PSE menjadikan PSE ikut bertanggungjawab memastikan tidak ada data yg bocor.
@PlateJohnny @jokowi @DivHumas_Polri @BSSN_RI https://t.co/vqf8LzSQQL",Positif
323,2022-09-01 18:03:44+00:00,zata_na,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Ketentuan itu diatur dalam Pasal 60A Undang-Undang Nomor 32 Tahun 2002 tentang Penyiaran melalui Undang-Undang Nomor 11 Tahun 2020 tentang Cipta Kerja.
@PlateJohnny @kemkominfo",Netral
324,2022-09-01 15:59:43+00:00,Rayleo130399,"@hyang_wisnu PayPal dan Steam merupakan beberapa pihak yang hingga kini belum terdaftar menjadi PSE di Indonesia.
@kemkominfo @PlateJohnny",Negatif
325,2022-09-01 05:52:32+00:00,Cahaya_Dfa,"@hyang_wisnu @DivHumas_Polri @jokowi @PlateJohnny @kemkominfo @Aryprasetyo85 @vita_AVP @miicies @Marbot_Udien @NgkongRoses @zhymme @DS_yantie @FirzaHusainID Amanat undang-undang harus membersihkan yang ilegal di dalam ruang digital, 
@PlateJohnny @kemkominfo",Positif
326,2022-09-01 02:45:30+00:00,SiWemp,"Dalam kasus kebocoran data, 
Masyarakat jangan salah kaprah
dlm memahami nya
Ini Kaitan PSE @kemkominfo  
dengan Data Bocor 

@PlateJohnny 

https://t.co/bstBV2cWxg https://t.co/jCkNh54M5X",Positif
327,2022-08-31 10:50:56+00:00,WeAre_GARUDA,"Tegas...
Situs hacker pembocor 
Data² PLN
Ternyata tak terdaftar PSE, @kemkominfo  Akan Blokir 

@PlateJohnny 

https://t.co/xtgYP9WLhC https://t.co/UwJQGKpZws",Positif
328,2022-08-31 10:49:05+00:00,WeAre_GARUDA,"Perlu pemahaman lebih
Untuk mengerti duduk permasalahan nya.. 

Jangan Salah Kaprah,
Ini Kaitan PSE Kominfo 
dengan data yg bocor

@PlateJohnny 
@kemkominfo 

https://t.co/GC8EDGaHfV https://t.co/PovURVRhUF",Positif
329,2022-08-31 01:35:27+00:00,radithma,"@hyang_wisnu @kemkominfo @PlateJohnny Jangan sampai salah kaprah, karena kewajiban menjaga keamanan data pengguna itu ya di masing-masing PSE.
@kemkominfo @PlateJohnny",Positif
330,2022-08-31 01:33:22+00:00,Banyu2703,"@hyang_wisnu @kemkominfo @PlateJohnny PSE harus bisa bertanggung jawab terhadap keamanan data para pelanggannya.
@kemkominfo @PlateJohnny",Positif
331,2022-08-31 01:32:05+00:00,abadi2703,"@hyang_wisnu @kemkominfo @PlateJohnny Menjadi kewajiban PSE untuk melindungi keamanan data para penggunanya.
@kemkominfo @PlateJohnny",Positif
332,2022-08-31 01:30:00+00:00,putrivio3,"@hyang_wisnu @kemkominfo @PlateJohnny Keamanan data pribadi pengguna, mutlak menjadi tanggung jawab dari PSE.
@kemkominfo @PlateJohnny",Positif
333,2022-08-31 01:29:06+00:00,putrivio3,"Setelah mendaftar dan mendapatkan hak-haknya, PSE pun wajib tunduk pada hukum yang berlaku di wilayah kedaulatan NKRI.
@kemkominfo @PlateJohnny https://t.co/n4sWOVXnWW",Positif
334,2022-08-31 00:08:36+00:00,19yudith,@hyang_wisnu @PlateJohnny @kemkominfo @jokowi Hak masyarakat untuk menyampaikan protes. Tetapi semua akan diuji @kemkominfo. Karena pendaftaran PSE sejatinya untuk melindungi masyarakat sendiri. @PlateJohnny,Positif
335,2022-08-31 00:02:26+00:00,19yudith,@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Pak @PlateJohnny sangat bijak menanggapi protes netizen padahal banyak yang mencaci tanpa tahu peraturan pendaftaran PSE yang sangat mudah dan dalam jangka waktu lama. @kemkominfo,Positif
336,2022-08-30 21:17:50+00:00,arinuzula,"Kominfo undang 12 perusahaan teknologi dlm acara ITF tsb.
Di anataranya Traveloka, Itemku, GoTo, Gatebox Metaverse, Kartu Prakerja, Bukalapak, Halodoc, Telkom Indonesia, Gudangada, AWS, Telkomsel, dan PeduliLindungi.
@kemkominfo
@PlateJohnny
https://t.co/JHnskJarBc",Netral
337,2022-08-30 17:31:27+00:00,rani_yurama,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Persoalan perlindungan data menjadi tanggung jawab dari PSE tersebut.
@kemkominfo @PlateJohnny",Netral
338,2022-08-30 17:29:05+00:00,radithma,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Pendaftaran PSE dan kebocoran data tidak ada kaitannya sama sekali.
@kemkominfo @PlateJohnny",Netral
339,2022-08-30 17:27:22+00:00,Banyu2703,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Menjaga data para konsumennya menjadi tanggung jawab dari PSE, bukannya @kemkominfo",Netral
340,2022-08-30 17:25:12+00:00,abadi2703,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Kebocoran data dan PSE tidak ada hubungannya ya.
@kemkominfo @PlateJohnny",Netral
341,2022-08-30 17:23:23+00:00,putrivio3,"Antara pendaftaran PSE dan kebocoran data sama sekali tidak ada kaitannya.
@kemkominfo @PlateJohnny https://t.co/VLHaDcxeLs",Netral
342,2022-08-30 17:01:12+00:00,rani_yurama,"@hyang_wisnu @PlateJohnny Tidak terdaftar PSE dan membobol data pelanggan PLN, sebaiknya diblokir saja situsnya.
@kemkominfo @PlateJohnny",Netral
343,2022-08-30 16:59:23+00:00,radithma,Menkominfo @PlateJohnny melanjutkan pihaknya masih dalam proses verifikasi terhadap situs tersebut yang statusnya tak terdaftar di sistem Penyelenggara Sistem Elektronik (PSE) Kominfo. https://t.co/y6SwJUd8VH,Netral
344,2022-08-30 03:36:00+00:00,Tothemun_,"KUHP yang disahkan tahun 1946 itu, sebagai Undang-Undang Nomor 1 Tahun 1946 tentang Peraturan Hukum Pidana yang secara resmi diadopsi menjadi hukum Indonesia @kemkominfo @PlateJohnny https://t.co/nknlxCAhNS",Netral
345,2022-08-30 00:30:56+00:00,Banyu2703,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Sebaiknya PSE memperkuat keamanan situsnya supaya tidak mudah diretas oleh para hacker
@kemkominfo @PlateJohnny",Netral
346,2022-08-30 00:29:31+00:00,abadi2703,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Yang wajib menjaga keamanan data itu ya PSE. 
@kemkominfo @PlateJohnny",Netral
347,2022-08-29 23:47:01+00:00,putrivio3,"Kebocoran data yang berulang kali dialami oleh PSE dan juga peretasan website berekstensi https://t.co/qLpudc2cUg ini membuktikan rapuhnya sistem keamanan
@kemkominfo @PlateJohnny https://t.co/45pkStJ9jj",Negatif
348,2022-08-29 16:51:32+00:00,abadi2703,"@hyang_wisnu @PlateJohnny Menegakkan kedaulatan digital Indonesia melalui PSE.
@kemkominfo @PlateJohnny",Positif
349,2022-08-29 09:13:44+00:00,Rayleo130399,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi @kemkominfo  untuk membangun pusat data centre juga harus didukung selain aturan pendaftaran PSE. 
@PlateJohnny",Netral
350,2022-08-29 09:09:36+00:00,Rayleo130399,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi @PlateJohnny  juga menjelaskan Badan Siber dan Sandi Negara (BSSN) dan kementerian yang dipimpinnya terus melakukan pendampingan terhadap penyelenggara sistem elektronik (PSE).
@kemkominfo",Netral
351,2022-08-29 08:17:00+00:00,Rayleo130399,"@hyang_wisnu @kemkominfo @jokowi @PlateJohnny Tahun 1946 itu sudah 67 tahun yang lalu, Undang-Undang Dasar kita sudah berubah berapa kali amandemennya, sudah berubah sekian banyak model dan bentuknya.
@kemkominfo @PlateJohnny",Netral
352,2022-08-29 01:30:44+00:00,Svetlana5tar,@hyang_wisnu @Betzebella05 @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @NgkongRoses @zhymme @03__nakula @DS_yantie Jangan sampai terjadi kebocoran data di PSE   @kemkominfo @PlateJohnny,Negatif
353,2022-08-29 00:00:49+00:00,Ddwie5,"@hyang_wisnu @kemkominfo @PlateJohnny Jika PSE tidak melakukan kewajibannya, menurut Pasal 100 PP No. 71/2019, pemerintah menjatuhkan sanksi mulai dari teguran sampai dikeluarkan dari daftar yang artinya diblokir.
@PlateJohnny @kemkominfo",Netral
354,2022-08-28 13:40:07+00:00,DS_yantie,"@hyang_wisnu @kemkominfo @PlateJohnny Kewajiban melakukan pelindungan ada pada masing-masing PSE, bukan @kemkominfo. 
@PlateJohnny",Positif
355,2022-08-28 12:45:05+00:00,19yudith,"@hyang_wisnu @kemkominfo @jokowi @PlateJohnny @KSPgoid Inilah bukti nyata pemerintah Indonesia melindungi data pribadi masyarakat. Karena dengan pendaftaran PSE, pemerintah dapat mengelola dan mengatur platform global maupun lokal. @kemkominfo @PlateJohnny",Positif
356,2022-08-28 10:44:43+00:00,miicies,"@hyang_wisnu @kemkominfo @PlateJohnny Setelah mendaftar dan mendapatkan hak-haknya, PSE pun wajib tunduk pada hukum yang berlaku di wilayah kedaulatan NKRI.
@PlateJohnny @kemkominfo",Positif
357,2022-08-28 08:16:13+00:00,Si_mbokDewor,@kemkominfo @PlateJohnny  berpesan kpd Penyelenggara Sistem Elektronik (PSE) utk selalu waspada agar tak terjadi kebocoran data. https://t.co/3wegubBXGp,Positif
358,2022-08-28 01:29:24+00:00,Ddwie5,"Menkominfo @PlateJohnny mengingatkan PSE untuk menerapkan tiga hal penting untuk mencegah kebocoran data.
@kemkominfo https://t.co/91d6qRoljX",Netral
359,2022-08-28 01:28:08+00:00,miicies,"Bahas Kebocoran Data, @kemkominfo Ingatkan Tiga Hal Ini

Pertama, PSE agar teknologi enkripsi, teknologi keamanan, dan digital security ditingkatkan.

Kedua pastikan betul SDM di situ, SDM-nya itu terus ditingkatkan kualitasnya, agar mengikuti perkembangan teknologi,
@PlateJohnny https://t.co/w2C5wvuhbT",Netral
360,2022-08-28 01:26:05+00:00,DS_yantie,"Menkominfo @PlateJohnny mengingatkan mengenai kebocoran data. Dia pun berpesan agar penyelenggara sistem elektronik (PSE) selalu waspada.

Itu karena kebocoran data bisa terjadi kapanpun. Bahkan kejahatan digital itu bisa terjadi setiap hari, setiap menit, hingga setiap detik. https://t.co/Pe1UWCW8lx",Netral
361,2022-08-27 15:51:25+00:00,TracyPedas,"Masyarakat harus tahu bahwa antara pendaftaran PSE dan kebocoran data sama sekali tidak ada kaitannya.

@kemkominfo @PlateJohnny @jokowi https://t.co/UnAySOZPOF",Netral
362,2022-08-27 14:43:51+00:00,zata_na,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Pasalnya, urusan keamanan merupakan otoritas PSE masing-masing. 
@PlateJohnny @kemkominfo",Netral
363,2022-08-27 12:52:33+00:00,Cahaya_Dfa,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Pendaftaran PSE sesuai Permen Kominfo memang mewajibkan penyelenggara sistem elektronik untuk memberikan pelindungan data pribadi.
@PlateJohnny @kemkominfo",Netral
364,2022-08-27 10:39:28+00:00,FaGtng,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @NgkongRoses @zhymme @03__nakula @DS_yantie Menkominfo @PlateJohnny mengingatkan mengenai kebocoran data. 

Beliau berpesan agar penyelenggara sistem elektronik (PSE) selalu waspada.

@kemkominfo",Netral
365,2022-08-27 10:24:49+00:00,FaGtng,@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Kebocoran data adalah kelalaian para PSE bukan kesalahan @kemkominfo,Negatif
366,2022-08-27 09:55:46+00:00,FaGtng,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Netizen jangan salah kaprah menjadikan @kemkominfo kambing hitam dari keteledoran PSE menjaga data penggunanya. 

@PlateJohnny",Positif
367,2022-08-27 09:55:19+00:00,FaGtng,"Netizen jangan salah kaprah menjadikan @kemkominfo kambing hitam dari keteledoran PSE menjaga data penggunanya. 

@PlateJohnny https://t.co/veFEVuHarM",Positif
368,2022-08-27 09:54:48+00:00,FaGtng,"@hyang_wisnu @kemkominfo @PlateJohnny Netizen jangan salah kaprah menjadikan @kemkominfo kambing hitam dari keteledoran PSE menjaga data penggunanya. 

@PlateJohnny",Positif
369,2022-08-27 09:54:12+00:00,FaGtng,"Netizen jangan salah kaprah menjadikan @kemkominfo kambing hitam dari keteledoran PSE menjada data penggunanya. 

@PlateJohnny https://t.co/txuOqnByEC",Positif
370,2022-08-27 09:24:45+00:00,FaGtng,"Menkominfo @PlateJohnny mengingatkan mengenai kebocoran data. 

Beliau berpesan agar penyelenggara sistem elektronik (PSE) selalu waspada.

@kemkominfo  https://t.co/WXLbPkozNC",Netral
371,2022-08-27 06:14:11+00:00,SydneyX5w,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @NgkongRoses @zhymme @03__nakula @DS_yantie Sistem keamanan data harus  ditingkatkan PSE
@PlateJohnny 
@kemkominfo",Negatif
372,2022-08-27 05:09:49+00:00,sonyakei_,"Menkominfo meminta  meminta PSE memperhatikan tiga hal untuk menghindari potensi kebocoran data

@PlateJohnny 
@kemkominfo https://t.co/RArj3YEmE9",Netral
373,2022-08-27 04:44:05+00:00,tinqts2,"Menkominfo meminta PSE memperhatikan tiga hal untuk menghindari potensi kebocoran data

@PlateJohnny 
@kemkominfo https://t.co/DFTpOZVeh9",Netral
374,2022-08-27 04:21:17+00:00,SydneyX5w,"Potensi kebocoran data pun cukup besar. Oleh karena itu Menkominfo @PlateJohnny meminta PSE memperhatikan tiga hal.

Tiga hal penting untuk mencegah kebocoran data. 👇
@kemkominfo https://t.co/oK2D0MTnU1",Netral
375,2022-08-26 22:28:36+00:00,RanggaRama02,@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @NgkongRoses @zhymme @03__nakula @DS_yantie @kemkominfo  @PlateJohnny berpesan kepada PSE untuk selalu waspada,Netral
376,2022-08-26 22:22:43+00:00,arinuzula,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @NgkongRoses @zhymme @03__nakula @DS_yantie Pesan Pertama Menteri Johnny meminta PSE agar teknologi enkripsi, di mana security dan digital security dilakukan peningkatan kemampuan.
@kemkominfo",Netral
377,2022-08-26 16:58:37+00:00,SenjaArjunaku,"Menkominfo @PlateJohnny mengajak semua pihak berkolaborasi menjadikan Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP) menjadi KUHP sebagai karya monumental.
@kemkominfo @jokowi @PlateJohnny https://t.co/ZJx6KuZuej",positif 
378,2022-08-26 13:54:10+00:00,GarudaWisnu11,"Potensi kebocoran data pun cukup besar. Oleh karena itu, dia meminta PSE memperhatikan tiga hal. Pertama,  agar teknologi enkripsi, teknologi keamanan, dan digital security ditingkatkan.
@PlateJohnny 
@kemkominfo https://t.co/bG7sbI7ZTK",netral
379,2022-08-26 10:08:12+00:00,Cah_Beler,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Sebelum Kapolri menginstruksikan pemberantasan judi online, Kominfo telah melakukan take down dan memblokir situs judi online. Ia menegaskan, hal tersebut tidak perlu menunggu instruksi karena sudah menjadi amanat undang-undang.
@PlateJohnny @kemkominfo",positif 
380,2022-08-26 10:07:47+00:00,Cah_Beler,"Amanat undang-undang harus membersihkan yang ilegal di dalam ruang digital, salah satu yang ilegal adalah judi online.
@PlateJohnny @kemkominfo https://t.co/c6UGchBPa8",netral
381,2022-08-26 10:06:24+00:00,Cah_Beler,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Pemerintah provinsi DKI Jakarta terus mendukung pelaksanaan amanah Undang-undang dengan harapan Program Nasional Analog Switch Off (ASO) ini dapat terlaksana sesuai target.
@PlateJohnny @kemkominfo",Positif
382,2022-08-26 10:04:38+00:00,Cah_Beler,"Pemerintah provinsi DKI Jakarta terus mendukung pelaksanaan amanah Undang-undang dengan harapan Program Nasional Analog Switch Off (ASO) ini dapat terlaksana sesuai target.
@PlateJohnny @kemkominfo https://t.co/BCFrxR61s3",Positif
383,2022-08-26 09:36:39+00:00,arinuzula,"Pertama Menteri Johnny meminta PSE agar teknologi enkripsi, di mana security dan digital security dilakukan peningkatan kemampuan.
@kemkominfo @PlateJohnny https://t.co/xjif2BdpS5",Netral
384,2022-08-26 09:25:48+00:00,Marbot_Udien,"Menkominfo menambahkan, sebelum Kapolri menginstruksikan pemberantasan judi online, Kominfo telah melakukan take down dan memblokir situs judi online. Ia menegaskan, hal tersebut tidak perlu menunggu instruksi karena sudah menjadi amanat undang-undang.
@PlateJohnny @kemkominfo https://t.co/eC8hHavoMc",Netral
385,2022-08-26 09:24:29+00:00,arinuzula,"Sebelum Kapolri menginstruksikan pemberantasan judi online, Kominfo telah melakukan take down dan memblokir situs judi online. Ia menegaskan, hal tersebut tidak perlu menunggu instruksi karena sudah menjadi amanat undang-undang.
@kemkominfo
@PlateJohnny
https://t.co/C0zrvZL8uW",Netral
386,2022-08-26 08:58:09+00:00,tb_aank,"Bahas Kebocoran Data, Menkominfo Ingatkan Tiga Hal Ini

Menteri Komunikasi dan Informatika (Menkominfo) @PlateJohnny mengingatkan mengenai kebocoran data. Dia pun berpesan agar penyelenggara sistem elektronik (PSE) selalu waspada. https://t.co/NwHJ3q0x8z",Netral
387,2022-08-26 08:55:40+00:00,AryPrasetyo_85,"Potensi kebocoran data pun cukup besar. Oleh karena itu, dia meminta PSE memperhatikan tiga hal. Pertama, Jhonny meminta PSE agar teknologi enkripsi, teknologi keamanan, dan digital security ditingkatkan.
@kemkominfo @jokowi @PlateJohnny https://t.co/Tnr0nKzFKF",Netral
388,2022-08-26 08:54:54+00:00,Aryprasetyo85,"Menteri Komunikasi dan Informatika (Menkominfo) Johnny G Plate mengingatkan mengenai kebocoran data. Dia pun berpesan agar penyelenggara sistem elektronik (PSE) selalu waspada.
@kemkominfo @jokowi @PlateJohnny https://t.co/UlgleTV8ML",Netral
